hall_name,hall_url,item_name,detail_url,allergens_inline,label_item_name,nutrition_block,ingredients_text
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Turkey Bacon,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=111431*4,,Turkey Bacon,"Nutrition Facts
Serving Size
4 SLICES
Calories
110
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
6.6g
10%
Sat. Fat
2.2g
- - -%
Trans Fat
0g
Cholesterol
22mg
- - -%
Sodium
484.9mg
21%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
8.8g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Vegan Pancakes,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=141115*2,,Vegan Pancakes,"Nutrition Facts
Serving Size
2 PANCAKES
Calories
260
Calories from Fat
2.2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
5.6g
9%
Sat. Fat
1.2g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
767.4mg
33%
Amount/Serving
%DV*
Tot. Carb.
95.9g
29%
Dietary Fiber
2.2g
6%
Sugars
43.5g
Includes
2.2g Added Sugars
0%
Protein
6.6g
Vitamin D
-
1.2mcg - 0%
Calcium
-
229.6mg - 23%
Iron
-
3mg - 37%
Potassium
-
131.8mg - 3%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Grilled Chicken Breast,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=111060*1,,Grilled Chicken Breast,"Nutrition Facts
Serving Size
1 PIECE
Calories
192
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
4.9g
8%
Sat. Fat
1g
- - -%
Trans Fat
0g
Cholesterol
103.8mg
- - -%
Sodium
637.9mg
28%
Amount/Serving
%DV*
Tot. Carb.
0.9g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
35.6g
Vitamin D
-
mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0.7mg - 9%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Hickory Smoked Chicken,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=111284*1,,Hickory Smoked Chicken,"Nutrition Facts
Serving Size
1 QUARTER
Calories
530
Calories from Fat
0.2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
34.3g
53%
Sat. Fat
9.5g
- - -%
Trans Fat
0.2g
Cholesterol
312.3mg
- - -%
Sodium
656.1mg
29%
Amount/Serving
%DV*
Tot. Carb.
0.2g
0%
Dietary Fiber
0g
0%
Sugars
0.2g
Includes
0.2g Added Sugars
0%
Protein
52.4g
Vitamin D
-
0.5mcg - 0%
Calcium
-
23.3mg - 2%
Iron
-
2.4mg - 30%
Potassium
-
601.5mg - 13%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,London Broil,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=071083*3,,London Broil,"Nutrition Facts
Serving Size
3 OZ
Calories
270
Calories from Fat
8
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.1g
15%
Sat. Fat
4.1g
- - -%
Trans Fat
0g
Cholesterol
86.2mg
- - -%
Sodium
461.1mg
20%
Amount/Serving
%DV*
Tot. Carb.
12.6g
4%
Dietary Fiber
0.2g
1%
Sugars
8.7g
Includes
8g Added Sugars
0%
Protein
29.9g
Vitamin D
-
0.1mcg - 0%
Calcium
-
26.5mg - 3%
Iron
-
2.2mg - 28%
Potassium
-
430.9mg - 9%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Baked Potato,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=161102*1,,Baked Potato,"Nutrition Facts
Serving Size
1 POTATO
Calories
443
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
2.9g
4%
Sat. Fat
0.5g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
329.2mg
14%
Amount/Serving
%DV*
Tot. Carb.
95.9g
29%
Dietary Fiber
10g
29%
Sugars
5.4g
Includes
0g Added Sugars
0%
Protein
11.3g
Vitamin D
-
0mcg - 0%
Calcium
-
68.2mg - 7%
Iron
-
4.9mg - 61%
Potassium
-
2426.8mg - 52%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Chicken Gravy,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=151243*1,,Chicken Gravy,"Nutrition Facts
Serving Size
1 OZL
Calories
28
Calories from Fat
0.2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
2.1g
3%
Sat. Fat
1.2g
- - -%
Trans Fat
0.1g
Cholesterol
5.1mg
- - -%
Sodium
111.9mg
5%
Amount/Serving
%DV*
Tot. Carb.
2.2g
1%
Dietary Fiber
0.1g
0%
Sugars
0.3g
Includes
0.2g Added Sugars
0%
Protein
0.4g
Vitamin D
-
0mcg - 0%
Calcium
-
1.9mg - 0%
Iron
-
0mg - 0%
Potassium
-
6mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Garlic Whipped Potatoes,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=161100*6,,Garlic Whipped Potatoes,"Nutrition Facts
Serving Size
6 OZ
Calories
204
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
6.7g
10%
Sat. Fat
4.1g
- - -%
Trans Fat
0.3g
Cholesterol
17.8mg
- - -%
Sodium
724.6mg
32%
Amount/Serving
%DV*
Tot. Carb.
33.1g
10%
Dietary Fiber
2.8g
8%
Sugars
2.7g
Includes
0g Added Sugars
0%
Protein
3.8g
Vitamin D
-
0.4mcg - 0%
Calcium
-
55.4mg - 6%
Iron
-
0.6mg - 7%
Potassium
-
554.6mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Grilled Asparagus,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=175069*4,,Grilled Asparagus,"Nutrition Facts
Serving Size
4 OZ
Calories
85
Calories from Fat
1.7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3g
5%
Sat. Fat
0.5g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
110.5mg
5%
Amount/Serving
%DV*
Tot. Carb.
12.3g
4%
Dietary Fiber
2.8g
8%
Sugars
5.1g
Includes
1.7g Added Sugars
0%
Protein
3.3g
Vitamin D
-
0mcg - 0%
Calcium
-
31.9mg - 3%
Iron
-
1.3mg - 16%
Potassium
-
306.4mg - 7%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Mushroom Sauce,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=151224*2,,Mushroom Sauce,"Nutrition Facts
Serving Size
2 OZL
Calories
52
Calories from Fat
7.6
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0.2g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
371.7mg
16%
Amount/Serving
%DV*
Tot. Carb.
11.7g
4%
Dietary Fiber
0.2g
0%
Sugars
8.2g
Includes
7.6g Added Sugars
0%
Protein
0.6g
Vitamin D
-
0mcg - 0%
Calcium
-
6mg - 1%
Iron
-
0.3mg - 3%
Potassium
-
75.9mg - 2%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Roasted Multi-Colored Carrots,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=171088*4,,Roasted Multi-Colored Carrots,"Nutrition Facts
Serving Size
4 OZ
Calories
53
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1.9g
3%
Sat. Fat
0.3g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
343.2mg
15%
Amount/Serving
%DV*
Tot. Carb.
10g
3%
Dietary Fiber
4.3g
13%
Sugars
5.7g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
42.9mg - 4%
Iron
-
0.6mg - 7%
Potassium
-
284.7mg - 6%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Roasted Ranch Red Skin Potatoes,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=161110*6,,Roasted Ranch Red Skin Potatoes,"Nutrition Facts
Serving Size
6 OZ
Calories
282
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.2g
16%
Sat. Fat
6.5g
- - -%
Trans Fat
0.4g
Cholesterol
27.1mg
- - -%
Sodium
1440mg
63%
Amount/Serving
%DV*
Tot. Carb.
40.8g
12%
Dietary Fiber
4.8g
14%
Sugars
2.4g
Includes
0g Added Sugars
0%
Protein
4.9g
Vitamin D
-
0mcg - 0%
Calcium
-
36mg - 4%
Iron
-
0.7mg - 9%
Potassium
-
837mg - 18%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Roasted Root Vegetables,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=171074*4,,Roasted Root Vegetables,"Nutrition Facts
Serving Size
4 OZ
Calories
164
Calories from Fat
0.9
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
9.2g
14%
Sat. Fat
1.8g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
477.7mg
21%
Amount/Serving
%DV*
Tot. Carb.
20.3g
6%
Dietary Fiber
2.8g
8%
Sugars
3.7g
Includes
0.9g Added Sugars
0%
Protein
1.9g
Vitamin D
-
0mcg - 0%
Calcium
-
56.2mg - 6%
Iron
-
0.8mg - 10%
Potassium
-
314.6mg - 7%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Seasoned Steamed Broccoli,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=171076*4,,Seasoned Steamed Broccoli,"Nutrition Facts
Serving Size
4 OZ
Calories
38
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0.4g
1%
Sat. Fat
0.1g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
227mg
10%
Amount/Serving
%DV*
Tot. Carb.
7.8g
2%
Dietary Fiber
3.6g
11%
Sugars
1.5g
Includes
0g Added Sugars
0%
Protein
2.6g
Vitamin D
-
0mcg - 0%
Calcium
-
43.7mg - 4%
Iron
-
0.7mg - 9%
Potassium
-
317.3mg - 7%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Wild Rice,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=163022*4,,Wild Rice,"Nutrition Facts
Serving Size
4 OZ
Calories
122
Calories from Fat
0.6
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0.3g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
346.3mg
15%
Amount/Serving
%DV*
Tot. Carb.
26.1g
8%
Dietary Fiber
0.6g
2%
Sugars
1.2g
Includes
0.6g Added Sugars
0%
Protein
3g
Vitamin D
-
0mcg - 0%
Calcium
-
23.1mg - 2%
Iron
-
1.2mg - 15%
Potassium
-
323.8mg - 7%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Grilled 12 oz Ribeye Steak,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=071319*12,,Grilled 12 oz Ribeye Steak,"Nutrition Facts
Serving Size
12 OZ
Calories
1261
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
89.4g
138%
Sat. Fat
36.3g
- - -%
Trans Fat
0.6g
Cholesterol
380.9mg
- - -%
Sodium
1895.3mg
82%
Amount/Serving
%DV*
Tot. Carb.
3.4g
1%
Dietary Fiber
0.2g
1%
Sugars
0.1g
Includes
0g Added Sugars
0%
Protein
102.8g
Vitamin D
-
0.3mcg - 0%
Calcium
-
78.4mg - 8%
Iron
-
7.1mg - 88%
Potassium
-
1275.6mg - 27%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,1/4 Pound All Beef Hotdog,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=087029*1,,1/4 Pound All Beef Hotdog,"Nutrition Facts
Serving Size
1 HOT DOG
Calories
431
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
31.6g
49%
Sat. Fat
12g
- - -%
Trans Fat
1.5g
Cholesterol
60.2mg
- - -%
Sodium
1343.9mg
58%
Amount/Serving
%DV*
Tot. Carb.
25g
8%
Dietary Fiber
1g
3%
Sugars
3g
Includes
0g Added Sugars
0%
Protein
17g
Vitamin D
-
mcg - 0%
Calcium
-
26mg - 3%
Iron
-
1.9mg - 24%
Potassium
-
0mg - 0%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Bacon Cheese Burger,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=081171*1,,Bacon Cheese Burger,"Nutrition Facts
Serving Size
1 BURGER
Calories
616
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
39.4g
61%
Sat. Fat
14.4g
- - -%
Trans Fat
1.4g
Cholesterol
108.6mg
- - -%
Sodium
1020.2mg
44%
Amount/Serving
%DV*
Tot. Carb.
29.2g
9%
Dietary Fiber
1.8g
5%
Sugars
6.7g
Includes
2g Added Sugars
0%
Protein
34.5g
Vitamin D
-
1.1mcg - 0%
Calcium
-
203.9mg - 20%
Iron
-
4.6mg - 58%
Potassium
-
575.7mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,"Bacon, Egg and Cheese Burger",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=077074*1,,"Bacon, Egg and Cheese Burger","Nutrition Facts
Serving Size
1 BURGER
Calories
746
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
50g
77%
Sat. Fat
16.9g
- - -%
Trans Fat
1.4g
Cholesterol
320.1mg
- - -%
Sodium
1090.5mg
47%
Amount/Serving
%DV*
Tot. Carb.
29.8g
9%
Dietary Fiber
1.8g
5%
Sugars
7.3g
Includes
2g Added Sugars
0%
Protein
41.7g
Vitamin D
-
2.4mcg - 0%
Calcium
-
232.2mg - 23%
Iron
-
5.3mg - 66%
Potassium
-
647.1mg - 14%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Becky's Kickin' Chicken Sandwich,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=111498*1,,Becky's Kickin' Chicken Sandwich,"Nutrition Facts
Serving Size
1 SANDWICH
Calories
746
Calories from Fat
2.6
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
44.3g
68%
Sat. Fat
10.3g
- - -%
Trans Fat
0.3g
Cholesterol
100.5mg
- - -%
Sodium
1388.9mg
60%
Amount/Serving
%DV*
Tot. Carb.
49.8g
15%
Dietary Fiber
2.9g
9%
Sugars
6.9g
Includes
2.6g Added Sugars
0%
Protein
37.6g
Vitamin D
-
1.7mcg - 0%
Calcium
-
240.6mg - 24%
Iron
-
5.8mg - 73%
Potassium
-
630.5mg - 13%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Black Bean Burger with Cheese,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=141122*1,,Black Bean Burger with Cheese,"Nutrition Facts
Serving Size
1 BURGER
Calories
420
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
12.7g
19%
Sat. Fat
3.7g
- - -%
Trans Fat
0g
Cholesterol
12.6mg
- - -%
Sodium
1920.9mg
84%
Amount/Serving
%DV*
Tot. Carb.
58.8g
18%
Dietary Fiber
10.8g
32%
Sugars
10.3g
Includes
2g Added Sugars
0%
Protein
18g
Vitamin D
-
1mcg - 0%
Calcium
-
239mg - 24%
Iron
-
4.8mg - 60%
Potassium
-
544.8mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,"Burger, Hickory",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=077049*1,,"Burger, Hickory","Nutrition Facts
Serving Size
1 BURGER
Calories
753
Calories from Fat
7.5
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
48g
74%
Sat. Fat
19.5g
- - -%
Trans Fat
1.4g
Cholesterol
131.9mg
- - -%
Sodium
2468.9mg
107%
Amount/Serving
%DV*
Tot. Carb.
39g
12%
Dietary Fiber
1.7g
5%
Sugars
12g
Includes
7.5g Added Sugars
0%
Protein
41.1g
Vitamin D
-
1.1mcg - 0%
Calcium
-
218mg - 22%
Iron
-
4.6mg - 57%
Potassium
-
664.6mg - 14%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,"Burger, Monterey",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=077091*1,,"Burger, Monterey","Nutrition Facts
Serving Size
1 BURGER
Calories
639
Calories from Fat
4.2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
39.4g
61%
Sat. Fat
15.7g
- - -%
Trans Fat
1.6g
Cholesterol
114.9mg
- - -%
Sodium
1672.3mg
73%
Amount/Serving
%DV*
Tot. Carb.
32.3g
10%
Dietary Fiber
2.3g
7%
Sugars
8.4g
Includes
4.2g Added Sugars
0%
Protein
33.8g
Vitamin D
-
1.1mcg - 0%
Calcium
-
260.6mg - 26%
Iron
-
4.9mg - 61%
Potassium
-
660.2mg - 14%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Cheese Burger,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=077097*1,,Cheese Burger,"Nutrition Facts
Serving Size
1 BURGER
Calories
547
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
33.7g
52%
Sat. Fat
12.3g
- - -%
Trans Fat
1.4g
Cholesterol
92.7mg
- - -%
Sodium
1344mg
58%
Amount/Serving
%DV*
Tot. Carb.
29.8g
9%
Dietary Fiber
1.8g
5%
Sugars
6.4g
Includes
2g Added Sugars
0%
Protein
29.5g
Vitamin D
-
1.1mcg - 0%
Calcium
-
201.6mg - 20%
Iron
-
4.5mg - 56%
Potassium
-
575.7mg - 12%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Fried Chicken Sandwich,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=111451*1,,Fried Chicken Sandwich,"Nutrition Facts
Serving Size
1 SANDWICH
Calories
579
Calories from Fat
2.6
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
32.7g
50%
Sat. Fat
5.3g
- - -%
Trans Fat
0.3g
Cholesterol
72.2mg
- - -%
Sodium
1495.3mg
65%
Amount/Serving
%DV*
Tot. Carb.
44.8g
14%
Dietary Fiber
2g
6%
Sugars
6.6g
Includes
2.6g Added Sugars
0%
Protein
26.5g
Vitamin D
-
1.3mcg - 0%
Calcium
-
118.3mg - 12%
Iron
-
3.1mg - 39%
Potassium
-
436.9mg - 9%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Hawaiian Burger,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=071142*1,,Hawaiian Burger,"Nutrition Facts
Serving Size
1 BURGER
Calories
684
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
39.8g
61%
Sat. Fat
14.8g
- - -%
Trans Fat
1.4g
Cholesterol
100.8mg
- - -%
Sodium
1320.1mg
57%
Amount/Serving
%DV*
Tot. Carb.
45.7g
14%
Dietary Fiber
2.3g
7%
Sugars
19.6g
Includes
2g Added Sugars
0%
Protein
34.6g
Vitamin D
-
1.7mcg - 0%
Calcium
-
325.7mg - 33%
Iron
-
4.6mg - 57%
Potassium
-
675.6mg - 14%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Hawaiian Chicken Sandwich,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=113110*1,,Hawaiian Chicken Sandwich,"Nutrition Facts
Serving Size
1 EACH
Calories
583
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
21.9g
34%
Sat. Fat
6.9g
- - -%
Trans Fat
0g
Cholesterol
76mg
- - -%
Sodium
1465mg
64%
Amount/Serving
%DV*
Tot. Carb.
64g
19%
Dietary Fiber
3.4g
10%
Sugars
20.6g
Includes
2g Added Sugars
0%
Protein
34.4g
Vitamin D
-
1.6mcg - 0%
Calcium
-
315.4mg - 32%
Iron
-
3.5mg - 43%
Potassium
-
652.9mg - 14%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Hot Dog Chili,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=077096*1,,Hot Dog Chili,"Nutrition Facts
Serving Size
1 OZ
Calories
59
Calories from Fat
2.2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3.4g
5%
Sat. Fat
1.3g
- - -%
Trans Fat
0.2g
Cholesterol
12.1mg
- - -%
Sodium
195.3mg
8%
Amount/Serving
%DV*
Tot. Carb.
3.7g
1%
Dietary Fiber
0.1g
0%
Sugars
2.7g
Includes
2.2g Added Sugars
0%
Protein
3.2g
Vitamin D
-
0mcg - 0%
Calcium
-
6mg - 1%
Iron
-
0.4mg - 6%
Potassium
-
84.5mg - 2%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Spicy Chicken Hawaiian Sandwich,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=113109*1,,Spicy Chicken Hawaiian Sandwich,"Nutrition Facts
Serving Size
1 EACH
Calories
589
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
21.6g
33%
Sat. Fat
6.9g
- - -%
Trans Fat
0g
Cholesterol
75.3mg
- - -%
Sodium
1395.6mg
61%
Amount/Serving
%DV*
Tot. Carb.
64.8g
20%
Dietary Fiber
3.3g
10%
Sugars
19.6g
Includes
2g Added Sugars
0%
Protein
35.1g
Vitamin D
-
1.6mcg - 0%
Calcium
-
315.3mg - 32%
Iron
-
3.1mg - 38%
Potassium
-
669.4mg - 14%",
West End at Cochrane Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=16&naFlag=1,Sports Bar Burger,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=16&dtdate=11%2f15%2f2025&RecNumAndPort=077080*1,,Sports Bar Burger,"Nutrition Facts
Serving Size
1 BURGER
Calories
496
Calories from Fat
2
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
29.2g
45%
Sat. Fat
9.8g
- - -%
Trans Fat
1.4g
Cholesterol
80mg
- - -%
Sodium
1091.3mg
47%
Amount/Serving
%DV*
Tot. Carb.
28.8g
9%
Dietary Fiber
1.8g
5%
Sugars
5.9g
Includes
2g Added Sugars
0%
Protein
26.9g
Vitamin D
-
1.1mcg - 0%
Calcium
-
133.9mg - 13%
Iron
-
4.5mg - 56%
Potassium
-
575.7mg - 12%",
